indicator,País__ESTANDAR,Años__ESTANDAR,value,unit,notes_ids,source_id
Tasa de migración,Panamá,1982,-1.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1983,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1984,-1.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1985,-1.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1986,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1987,-0.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1988,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1989,-0.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1990,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1991,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1992,0.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1993,0.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1994,0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1995,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1996,0.55,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1997,0.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1998,0.72,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1999,0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2000,0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2001,0.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2002,0.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2003,1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2004,1.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2005,1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2006,1.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2007,1.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2008,1.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2009,1.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2010,1.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2011,1.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2012,1.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2013,1.55,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2014,1.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2015,2.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2016,2.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2017,2.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2018,2.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2019,2.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2020,1.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2021,1.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2022,1.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2023,1.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2024,1.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2025,1.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2026,1.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2027,1.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2028,1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2029,0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2030,0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2031,0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2032,0.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2033,0.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2034,0.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2035,0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2036,0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2037,0.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2038,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2039,0.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2040,0.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2041,0.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2042,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2043,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2044,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2045,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2046,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2047,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2048,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2049,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2050,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2051,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2052,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2053,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2054,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2055,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2056,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2057,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2058,0.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2059,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2060,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2061,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2062,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2063,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2064,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2065,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2066,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2067,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2068,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2069,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2070,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2071,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2072,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2073,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2074,0.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2075,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2076,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2077,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2078,0.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2079,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2080,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2081,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2082,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2083,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2084,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2085,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2086,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2087,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2088,0.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2089,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2090,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2091,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2092,0.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2093,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2094,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2095,0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2096,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2097,0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2098,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2099,0.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,2100,0.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1950,-10.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1951,-10.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1952,-10.15,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1953,-9.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1954,-9.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1955,-9.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1956,-9.48,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1957,-9.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1958,-9.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1959,-9.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1960,-8.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1961,-8.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1962,-8.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1963,-6.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1964,-6.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1965,-6.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1966,-6.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1967,-5.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1968,-5.75,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1969,-5.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1970,-5.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1971,-4.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1972,-3.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1973,-1.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1974,-1.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1975,-1.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1976,-1.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1977,-1.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1978,-1.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1979,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1980,-0.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1981,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1982,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1983,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1984,-1.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1985,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1986,-0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1987,-0.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1988,-0.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1989,-1.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1990,-1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1991,-1.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1992,-1.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1993,-1.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1994,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1995,-1.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1996,-1.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1997,-1.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1998,-1.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,1999,-2.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2000,-3.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2001,-5.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2002,-7.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2003,-7.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2004,-7.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2005,-7.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2006,-8.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2007,-8.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2008,-7.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2009,-7.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2010,-4.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2011,-3.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2012,-3.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2013,-2.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2014,-2.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2015,-2.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2016,-2.68,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2017,-2.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2018,-2.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2019,-2.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2020,-1.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2021,-1.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2022,-1.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2023,-1.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2024,-1.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2025,-1.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2026,-1.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2027,-1.72,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2028,-1.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2029,-1.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2030,-1.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2031,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2032,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2033,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2034,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2035,-1.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2036,-1.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2037,-1.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2038,-1.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2039,-1.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2040,-1.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2041,-1.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2042,-1.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2043,-1.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2044,-1.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2045,-1.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2046,-1.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2047,-1.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2048,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2049,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2050,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2051,-1.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2052,-1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2053,-1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2054,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2055,-1.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2056,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2057,-0.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2058,-0.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2059,-0.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2060,-0.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2061,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2062,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2063,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2064,-0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2065,-1.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2066,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2067,-1.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2068,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2069,-0.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2070,-0.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2071,-0.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2072,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2073,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2074,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2075,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2076,-0.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2077,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2078,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2079,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2080,-0.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2081,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2082,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2083,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2084,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2085,-0.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2086,-0.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2087,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2088,-0.75,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2089,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2090,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2091,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2092,-0.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2093,-0.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2094,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2095,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2096,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2097,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2098,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2099,-0.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Paraguay,2100,-0.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1950,-0.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1951,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1952,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1953,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1954,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1955,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1956,-0.72,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1957,-0.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1958,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1959,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1960,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1961,-0.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1962,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1963,-0.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1964,-1.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1965,-1.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1966,-1.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1967,-1.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1968,-1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1969,-0.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1970,-1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1971,-1.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1972,-1.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1973,-1.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1974,-2.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1975,-2.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1976,-2.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1977,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1978,-1.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1979,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1980,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1981,-0.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1982,-0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1983,-0.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1984,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1985,-0.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1986,-1.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1987,-1.68,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1988,-1.48,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1989,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1990,-1.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1991,-2.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1992,-1.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1993,-2.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1994,-1.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1995,-1.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1996,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1997,-1.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1998,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,1999,-2.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2000,-3.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2001,-4.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2002,-5.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2003,-6.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2004,-6.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2005,-7.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2006,-8.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2007,-8.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2008,-8.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2009,-7.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2010,-6.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2011,-5.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2012,-4.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2013,-3.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2014,-1.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2015,0.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2016,3.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2017,3.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2018,10.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2019,2.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2020,1.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2021,1.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2022,1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2023,0.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2024,0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2025,0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2026,0.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2027,0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2028,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2029,-0.11,Tasa por 1.000 habitantes,,6547
